Id,Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Cred_length,result
27169,33,125000,MORTGAGE,2,MEDICAL,20000,7.88,0,0.16,5,N
27170,28,55000,RENT,3,HOMEIMPROVEMENT,15000,17.06,0,0.27,5,Y
27171,27,125000,MORTGAGE,2,EDUCATION,8000,6.76,0,0.06,10,N
27172,29,125000,MORTGAGE,2,MEDICAL,3500,13.98,0,0.03,8,N
27173,28,24000,OWN,,VENTURE,3000,6.91,0,0.13,5,N
27174,29,125000,MORTGAGE,12,PERSONAL,25000,10.62,0,0.2,8,N
27175,27,24000,OWN,0,VENTURE,8500,5.42,0,0.35,6,N
27176,30,24000,OWN,,PERSONAL,6000,5.79,0,0.25,9,N
27177,29,24000,OWN,11,VENTURE,10000,5.79,0,0.42,7,N
27178,28,125000,MORTGAGE,13,VENTURE,15000,10.25,0,0.12,7,N
27179,29,96050,MORTGAGE,7,MEDICAL,15200,13.85,1,0.13,5,Y
27180,30,125000,MORTGAGE,5,MEDICAL,8000,7.74,0,0.06,10,N
27181,31,125000,MORTGAGE,4,VENTURE,12500,11.48,0,0.1,10,N
27182,27,125000,OWN,7,PERSONAL,13200,11.14,0,0.11,8,N
27183,28,50000,RENT,4,DEBTCONSOLIDATION,15000,14.91,1,0.3,7,N
27184,31,24000,OWN,4,MEDICAL,2500,,0,0.1,7,Y
27185,28,125000,MORTGAGE,8,EDUCATION,8000,11.14,0,0.06,10,N
27186,29,125000,MORTGAGE,6,HOMEIMPROVEMENT,6400,12.87,0,0.05,9,Y
27187,34,125000,MORTGAGE,4,MEDICAL,12000,8.94,0,0.1,9,N
27188,27,125000,MORTGAGE,7,HOMEIMPROVEMENT,20000,,0,0.16,5,Y
27189,28,56496,RENT,0,DEBTCONSOLIDATION,15000,12.61,0,0.27,10,N
27190,29,113000,MORTGAGE,5,PERSONAL,25000,18.84,1,0.22,7,Y
27191,29,57000,RENT,4,PERSONAL,15000,9.91,0,0.26,6,N
27192,29,125000,MORTGAGE,2,HOMEIMPROVEMENT,8500,13.47,0,0.07,5,Y
27193,29,113000,MORTGAGE,5,HOMEIMPROVEMENT,25000,13.16,1,0.22,9,N
27194,27,125000,MORTGAGE,11,PERSONAL,15975,12.72,0,0.13,8,Y
27195,33,125000,OWN,17,PERSONAL,3000,7.75,0,0.02,8,N
27196,30,125000,MORTGAGE,14,HOMEIMPROVEMENT,5750,7.43,0,0.05,5,N
27197,30,96053,MORTGAGE,15,MEDICAL,30000,15.62,1,0.27,5,N
27198,33,51500,RENT,2,MEDICAL,15000,14.42,1,0.29,10,N
27199,27,57720,RENT,12,DEBTCONSOLIDATION,15000,,0,0.26,6,N
27200,30,58000,RENT,2,MEDICAL,15000,8.49,0,0.26,10,N
27201,28,125004,MORTGAGE,9,PERSONAL,12000,7.14,0,0.1,5,N
27202,28,125600,MORTGAGE,0,PERSONAL,13800,7.88,0,0.11,6,N
27203,28,126000,MORTGAGE,2,HOMEIMPROVEMENT,12000,11.71,0,0.1,7,N
27204,28,126000,MORTGAGE,12,VENTURE,2000,9.99,0,0.02,10,N
27205,34,126000,MORTGAGE,2,VENTURE,9600,11.49,0,0.08,5,N
27206,29,126000,MORTGAGE,5,VENTURE,7000,16.02,0,0.06,5,N
27207,30,126000,MORTGAGE,6,VENTURE,8000,10.74,0,0.06,8,N
27208,33,126000,MORTGAGE,17,HOMEIMPROVEMENT,9500,5.42,0,0.08,7,N
27209,29,126000,MORTGAGE,2,EDUCATION,6450,10.37,0,0.05,7,N
27210,29,126000,MORTGAGE,0,HOMEIMPROVEMENT,11000,6.91,0,0.09,7,N
27211,30,114000,MORTGAGE,14,HOMEIMPROVEMENT,15000,6.54,1,0.13,6,N
27212,29,58000,RENT,4,MEDICAL,15000,13.16,0,0.26,5,Y
27213,27,126000,MORTGAGE,11,PERSONAL,5500,7.51,0,0.04,9,N
27214,33,24000,OWN,2,HOMEIMPROVEMENT,1875,,0,0.08,9,N
27215,29,126000,MORTGAGE,11,HOMEIMPROVEMENT,15000,7.88,0,0.12,8,N
27216,32,24000,OWN,5,EDUCATION,2850,11.83,0,0.12,7,N
27217,27,59200,RENT,4,DEBTCONSOLIDATION,15000,10.75,0,0.25,7,N
27218,31,59534,RENT,5,PERSONAL,15000,15.21,0,0.25,10,Y
27219,31,24000,OWN,0,EDUCATION,6200,11.14,0,0.26,8,N
27220,30,126132,MORTGAGE,1,VENTURE,14400,14.54,0,0.11,7,Y
27221,30,54000,RENT,9,HOMEIMPROVEMENT,15000,14.27,1,0.28,8,Y
27222,35,126400,MORTGAGE,0,DEBTCONSOLIDATION,13000,10.38,0,0.1,8,N
27223,29,114500,MORTGAGE,13,DEBTCONSOLIDATION,30000,19.29,1,0.26,6,N
27224,35,126696,MORTGAGE,19,MEDICAL,24250,10.38,0,0.19,6,N
27225,27,127000,MORTGAGE,6,PERSONAL,21000,10.99,0,0.17,8,N
27226,29,127000,MORTGAGE,1,PERSONAL,24250,11.36,0,0.19,8,N
27227,30,115000,MORTGAGE,3,DEBTCONSOLIDATION,20000,14.59,1,0.17,7,N
27228,28,127000,MORTGAGE,9,DEBTCONSOLIDATION,8400,12.87,0,0.07,7,N
27229,33,116000,MORTGAGE,2,HOMEIMPROVEMENT,5000,12.99,1,0.04,5,N
27230,27,128000,MORTGAGE,11,VENTURE,32000,11.11,0,0.25,7,N
27231,27,128000,MORTGAGE,2,DEBTCONSOLIDATION,18000,11.83,0,0.14,6,N
27232,27,116000,MORTGAGE,0,EDUCATION,3500,12.53,1,0.03,10,N
27233,27,116000,MORTGAGE,4,HOMEIMPROVEMENT,25000,13.36,1,0.22,7,Y
27234,32,128004,OWN,0,VENTURE,11000,,0,0.09,8,N
27235,34,128148,MORTGAGE,2,DEBTCONSOLIDATION,15000,5.99,0,0.12,6,N
27236,28,128400,MORTGAGE,3,PERSONAL,4000,13.35,0,0.03,8,Y
27237,27,116899,MORTGAGE,12,DEBTCONSOLIDATION,12000,10.75,1,0.1,7,N
27238,35,60000,RENT,4,DEBTCONSOLIDATION,15000,13.49,0,0.25,6,Y
27239,31,60000,RENT,11,EDUCATION,15000,11.71,0,0.25,8,N
27240,27,129700,MORTGAGE,1,PERSONAL,10000,6.54,0,0.08,9,N
27241,27,129900,MORTGAGE,11,MEDICAL,3100,11.11,0,0.02,8,N
27242,29,129996,MORTGAGE,0,EDUCATION,30000,18.79,0,0.23,8,N
27243,27,129996,MORTGAGE,11,PERSONAL,4800,9.63,0,0.04,9,N
27244,30,130000,MORTGAGE,14,VENTURE,4000,,0,0.03,6,N
27245,30,130000,MORTGAGE,8,VENTURE,27000,11.71,0,0.21,6,N
27246,31,60000,RENT,4,EDUCATION,15000,8.49,0,0.25,9,N
27247,27,130000,OWN,3,MEDICAL,15000,6.03,0,0.12,10,N
27248,35,130000,MORTGAGE,15,DEBTCONSOLIDATION,5000,10.65,0,0.04,7,N
27249,35,60000,RENT,18,HOMEIMPROVEMENT,15000,13.43,0,0.25,5,N
27250,30,130000,MORTGAGE,14,VENTURE,7000,9.91,0,0.05,9,N
27251,27,130000,MORTGAGE,11,DEBTCONSOLIDATION,10200,7.51,0,0.08,6,N
27252,32,130000,MORTGAGE,7,MEDICAL,13000,12.69,0,0.1,8,N
27253,33,54000,RENT,17,DEBTCONSOLIDATION,15000,11.86,1,0.28,7,N
27254,29,130000,OWN,7,VENTURE,7000,14.65,0,0.05,9,N
27255,31,60000,RENT,6,VENTURE,15000,11.12,0,0.25,5,N
27256,34,130000,MORTGAGE,5,DEBTCONSOLIDATION,20000,10.65,0,0.15,10,N
27257,32,130000,MORTGAGE,12,MEDICAL,16500,5.42,0,0.13,8,N
27258,29,130000,MORTGAGE,5,EDUCATION,24800,7.49,0,0.19,10,N
27259,33,118000,MORTGAGE,12,DEBTCONSOLIDATION,35000,17.49,1,0.3,7,Y
27260,31,130000,MORTGAGE,15,MEDICAL,1600,13.99,0,0.01,6,Y
27261,34,60000,RENT,2,MEDICAL,15000,7.88,0,0.25,7,N
27262,33,130000,MORTGAGE,7,PERSONAL,2400,5.42,0,0.02,7,N
27263,29,130000,MORTGAGE,9,DEBTCONSOLIDATION,4200,6.99,0,0.03,8,N
27264,30,130000,MORTGAGE,6,DEBTCONSOLIDATION,10000,8.49,0,0.08,10,N
27265,32,130000,MORTGAGE,3,EDUCATION,28000,8.49,0,0.22,7,N
27266,34,54000,RENT,2,HOMEIMPROVEMENT,15000,14.11,1,0.28,7,Y
27267,27,130000,MORTGAGE,3,VENTURE,24000,10.99,0,0.18,10,N
27268,31,130000,MORTGAGE,10,MEDICAL,9800,8.49,0,0.08,5,N
27269,33,60000,RENT,0,PERSONAL,15000,13.79,0,0.25,7,Y
27270,35,54000,RENT,1,VENTURE,15000,15.88,1,0.28,8,Y
27271,32,130000,MORTGAGE,13,EDUCATION,7500,7.29,0,0.06,6,N
27272,30,130000,MORTGAGE,3,EDUCATION,33250,13.06,0,0.26,5,Y
27273,28,118000,MORTGAGE,6,PERSONAL,25000,20.11,1,0.21,6,Y
27274,28,61000,RENT,12,HOMEIMPROVEMENT,15000,13.99,0,0.25,7,N
27275,27,130000,MORTGAGE,11,EDUCATION,11000,9.62,0,0.08,5,N
27276,27,130000,MORTGAGE,2,VENTURE,5000,9.99,0,0.04,9,N
27277,27,130000,MORTGAGE,5,HOMEIMPROVEMENT,15000,5.79,0,0.12,7,N
27278,27,130000,MORTGAGE,0,PERSONAL,8000,13.35,0,0.06,7,Y
27279,28,130000,MORTGAGE,12,PERSONAL,13000,10.75,0,0.1,10,N
27280,32,118000,MORTGAGE,3,DEBTCONSOLIDATION,8875,14.84,1,0.08,5,N
27281,34,130000,MORTGAGE,5,MEDICAL,6450,13.23,0,0.05,7,N
27282,31,55200,RENT,5,MEDICAL,15000,15.58,1,0.27,10,Y
27283,28,61500,RENT,2,MEDICAL,15000,10.37,0,0.24,6,N
27284,35,130000,MORTGAGE,15,HOMEIMPROVEMENT,7000,13.98,0,0.05,5,Y
27285,34,130000,MORTGAGE,5,HOMEIMPROVEMENT,5000,17.56,0,0.04,7,N
27286,27,61584,RENT,3,VENTURE,15000,15.21,0,0.24,6,N
27287,35,130000,MORTGAGE,3,DEBTCONSOLIDATION,9000,12.73,0,0.07,8,Y
27288,29,61656,RENT,4,VENTURE,15000,6.91,0,0.24,10,N
27289,27,130000,MORTGAGE,1,HOMEIMPROVEMENT,21000,10.62,0,0.16,7,N
27290,28,62000,RENT,0,EDUCATION,15000,7.9,0,0.24,8,N
27291,33,118000,MORTGAGE,5,DEBTCONSOLIDATION,25000,14.96,1,0.21,9,Y
27292,32,62000,RENT,5,MEDICAL,15000,12.99,0,0.24,6,Y
27293,33,130000,MORTGAGE,9,PERSONAL,25000,15.33,0,0.19,10,Y
27294,28,130000,OWN,10,EDUCATION,24000,11.83,0,0.18,10,N
27295,27,130000,OWN,12,VENTURE,21000,,0,0.16,9,N
27296,30,22800,OWN,,VENTURE,7000,7.51,0,0.31,8,N
27297,33,62400,RENT,4,EDUCATION,15000,11.99,0,0.24,8,N
27298,28,130000,MORTGAGE,1,EDUCATION,5600,15.65,0,0.04,9,N
27299,28,57000,RENT,2,VENTURE,15000,14.11,1,0.26,10,N
27300,32,130000,MORTGAGE,0,PERSONAL,12000,8.59,0,0.09,7,N
27301,29,130000,MORTGAGE,13,VENTURE,17500,8.94,0,0.13,9,N
27302,32,57223,RENT,0,PERSONAL,15000,11.83,1,0.26,5,N
27303,29,130000,MORTGAGE,7,DEBTCONSOLIDATION,18000,13.22,0,0.14,8,Y
27304,30,130000,MORTGAGE,14,MEDICAL,6000,12.21,0,0.05,9,N
27305,28,130000,MORTGAGE,0,EDUCATION,9000,8,0,0.07,6,N
27306,30,130000,MORTGAGE,1,HOMEIMPROVEMENT,8500,12.84,0,0.07,5,Y
27307,34,118000,MORTGAGE,1,EDUCATION,25000,11.78,1,0.21,7,N
27308,29,130000,MORTGAGE,13,DEBTCONSOLIDATION,6000,13.04,0,0.05,9,Y
27309,27,130000,MORTGAGE,12,PERSONAL,5000,8.63,0,0.04,5,N
27310,28,130000,MORTGAGE,2,HOMEIMPROVEMENT,12000,13.55,0,0.09,8,Y
27311,35,130000,MORTGAGE,2,PERSONAL,12000,10.08,0,0.09,7,N
27312,34,64000,RENT,5,EDUCATION,15000,10.25,0,0.23,8,N
27313,28,65000,RENT,13,HOMEIMPROVEMENT,15000,7.51,0,0.23,6,N
27314,29,130900,MORTGAGE,11,VENTURE,4800,11.71,0,0.04,9,N
27315,30,22584,OWN,,MEDICAL,5000,7.51,0,0.22,10,N
27316,27,119000,MORTGAGE,7,DEBTCONSOLIDATION,30000,18.25,1,0.25,7,N
27317,32,131000,MORTGAGE,2,DEBTCONSOLIDATION,11200,10.25,0,0.09,5,N
27318,28,131004,MORTGAGE,5,EDUCATION,25000,7.9,0,0.19,5,N
27319,30,131004,MORTGAGE,14,VENTURE,5000,8.49,0,0.04,8,N
27320,28,131040,MORTGAGE,0,VENTURE,10000,13.35,0,0.08,10,Y
27321,27,120000,MORTGAGE,0,HOMEIMPROVEMENT,10000,12.61,1,0.08,6,N
27322,29,120000,MORTGAGE,5,DEBTCONSOLIDATION,14000,6.17,1,0.12,9,N
27323,35,132000,MORTGAGE,14,PERSONAL,22000,6.54,0,0.17,5,N
27324,32,132000,MORTGAGE,2,VENTURE,18000,,0,0.14,5,N
27325,28,132000,MORTGAGE,5,DEBTCONSOLIDATION,25000,9.99,0,0.19,10,N
27326,32,132000,MORTGAGE,16,HOMEIMPROVEMENT,25000,10.99,0,0.19,7,N
27327,28,132650,MORTGAGE,12,MEDICAL,20000,10.65,0,0.15,5,N
27328,34,65000,RENT,3,PERSONAL,15000,,0,0.23,6,Y
27329,35,133000,MORTGAGE,3,HOMEIMPROVEMENT,15000,16.77,0,0.11,7,N
27330,29,65000,RENT,5,VENTURE,15000,11.83,0,0.23,9,N
27331,31,121000,MORTGAGE,2,VENTURE,12000,16.29,1,0.1,6,Y
27332,29,65000,RENT,4,EDUCATION,15000,16,0,0.23,8,N
27333,34,121000,MORTGAGE,8,HOMEIMPROVEMENT,12000,14.59,1,0.1,8,Y
27334,27,65000,RENT,5,EDUCATION,15000,12.84,0,0.23,5,Y
27335,30,134000,MORTGAGE,14,DEBTCONSOLIDATION,5600,,0,0.04,5,N
27336,29,134000,MORTGAGE,9,DEBTCONSOLIDATION,6000,5.99,0,0.04,8,N
27337,35,122000,MORTGAGE,3,VENTURE,25000,15.2,1,0.2,10,N
27338,29,134000,MORTGAGE,2,PERSONAL,8000,14.22,0,0.06,7,N
27339,30,134500,MORTGAGE,9,DEBTCONSOLIDATION,24000,15.96,0,0.18,6,Y
27340,31,134748,MORTGAGE,15,VENTURE,18000,10.74,0,0.13,9,N
27341,28,51850,RENT,12,MEDICAL,15000,,1,0.25,9,N
27342,29,67000,RENT,1,EDUCATION,15000,13.57,0,0.22,9,N
27343,33,135000,MORTGAGE,13,DEBTCONSOLIDATION,12000,7.9,0,0.09,7,N
27344,30,135000,MORTGAGE,8,DEBTCONSOLIDATION,32000,7.9,0,0.24,9,N
27345,33,135000,MORTGAGE,6,MEDICAL,22250,,0,0.16,9,N
27346,34,135000,MORTGAGE,2,PERSONAL,15000,5.42,0,0.11,6,N
27347,29,135000,MORTGAGE,14,MEDICAL,24000,5.99,0,0.18,10,N
27348,28,135000,MORTGAGE,0,MEDICAL,14400,5.42,0,0.11,8,N
27349,29,61000,RENT,2,PERSONAL,15000,14.96,1,0.25,8,Y
27350,32,135000,MORTGAGE,10,PERSONAL,10000,10.99,0,0.07,6,N
27351,29,67704,RENT,3,PERSONAL,15000,11.86,0,0.22,8,N
27352,32,135000,MORTGAGE,1,DEBTCONSOLIDATION,16000,,0,0.12,10,N
27353,33,135000,OWN,0,PERSONAL,6275,6.91,0,0.05,7,N
27354,31,67800,RENT,7,EDUCATION,15000,11.89,0,0.22,8,N
27355,31,135000,MORTGAGE,14,PERSONAL,15000,10.75,0,0.11,6,N
27356,27,135000,MORTGAGE,3,MEDICAL,25000,11.12,0,0.19,8,N
27357,28,123000,MORTGAGE,0,PERSONAL,10000,7.14,1,0.08,6,N
27358,31,135000,MORTGAGE,9,VENTURE,10000,7.14,0,0.07,6,N
27359,28,68004,RENT,1,PERSONAL,15000,13.16,0,0.22,7,N
27360,28,123000,MORTGAGE,3,DEBTCONSOLIDATION,15000,13.85,1,0.12,9,Y
27361,31,135000,MORTGAGE,2,MEDICAL,20000,11.36,0,0.15,9,N
27362,33,135000,MORTGAGE,0,VENTURE,10000,7.51,0,0.07,10,N
27363,31,135000,MORTGAGE,12,MEDICAL,15000,13.85,0,0.11,10,N
27364,32,135000,MORTGAGE,16,PERSONAL,13000,7.88,0,0.1,5,N
27365,33,135000,OWN,0,PERSONAL,17500,11.83,0,0.13,8,N
27366,29,135000,MORTGAGE,0,HOMEIMPROVEMENT,18000,14.61,0,0.13,8,N
27367,27,104550,MORTGAGE,0,MEDICAL,23000,18.43,1,0.19,9,N
27368,28,123000,OWN,0,DEBTCONSOLIDATION,22000,20.86,1,0.18,8,Y
27369,29,135000,MORTGAGE,10,VENTURE,11000,11.83,0,0.08,7,N
27370,29,135000,MORTGAGE,0,EDUCATION,11000,8.94,0,0.08,8,N
27371,32,70000,RENT,2,MEDICAL,15000,14.27,0,0.21,5,Y
27372,35,135000,MORTGAGE,12,EDUCATION,10000,13.16,0,0.07,7,Y
27373,34,135000,MORTGAGE,18,EDUCATION,8000,9.32,0,0.06,6,N
27374,29,64000,RENT,3,EDUCATION,15000,15.27,1,0.23,6,N
27375,34,135000,MORTGAGE,7,EDUCATION,15000,13.47,0,0.11,7,Y
27376,30,135000,MORTGAGE,14,PERSONAL,25000,15.25,0,0.19,9,Y
27377,27,70000,RENT,7,MEDICAL,15000,5.79,0,0.21,6,N
27378,27,123000,OWN,1,HOMEIMPROVEMENT,22350,14.07,1,0.18,6,Y
27379,34,135600,MORTGAGE,10,EDUCATION,1000,5.42,0,0.01,7,N
27380,30,70000,RENT,0,PERSONAL,15000,13.61,0,0.21,8,Y
27381,28,135996,MORTGAGE,12,HOMEIMPROVEMENT,12500,8.59,0,0.09,6,N
27382,30,136000,MORTGAGE,13,VENTURE,2800,10.65,0,0.02,10,N
27383,32,136000,MORTGAGE,11,MEDICAL,12000,10,0,0.09,8,N
27384,27,136000,MORTGAGE,3,PERSONAL,5000,6.17,0,0.04,10,N
27385,35,136000,MORTGAGE,0,EDUCATION,15000,,0,0.11,9,Y
27386,28,136092,MORTGAGE,2,PERSONAL,8000,13.61,0,0.06,7,N
27387,35,136240,MORTGAGE,9,EDUCATION,15000,7.88,0,0.11,6,N
27388,34,136625,MORTGAGE,3,VENTURE,15000,7.88,0,0.11,6,N
27389,28,124886,MORTGAGE,12,HOMEIMPROVEMENT,5000,11.99,1,0.04,9,N
27390,28,70000,RENT,2,MEDICAL,15000,11.89,0,0.21,7,N
27391,30,137057,MORTGAGE,13,VENTURE,4750,12.18,0,0.03,7,N
27392,27,137720,MORTGAGE,6,DEBTCONSOLIDATION,13000,7.14,0,0.09,9,N
27393,28,138000,MORTGAGE,11,MEDICAL,5000,6.62,0,0.04,5,N
27394,29,138000,MORTGAGE,0,EDUCATION,25000,13.06,0,0.18,10,Y
27395,32,138000,MORTGAGE,16,EDUCATION,20000,7.88,0,0.14,7,N
27396,32,138000,MORTGAGE,5,VENTURE,16800,14.35,0,0.12,9,N
27397,34,138000,MORTGAGE,14,DEBTCONSOLIDATION,25000,11.12,0,0.18,6,N
27398,31,138000,MORTGAGE,15,MEDICAL,24000,10.62,0,0.17,6,N
27399,27,138000,MORTGAGE,5,PERSONAL,17000,7.88,0,0.12,5,N
27400,28,21084,OWN,,EDUCATION,7750,7.51,0,0.37,9,N
27401,29,138000,MORTGAGE,3,HOMEIMPROVEMENT,7500,13.24,0,0.05,8,Y
27402,34,138571,MORTGAGE,18,PERSONAL,25000,14.59,0,0.18,8,N
27403,28,138600,MORTGAGE,10,DEBTCONSOLIDATION,12000,12.99,0,0.09,7,N
27404,28,138996,MORTGAGE,3,PERSONAL,20000,13.79,0,0.14,9,Y
27405,35,139000,MORTGAGE,12,DEBTCONSOLIDATION,35000,12.69,0,0.25,6,N
27406,30,139008,MORTGAGE,2,EDUCATION,15000,13.47,0,0.11,6,N
27407,32,139200,MORTGAGE,5,EDUCATION,6000,7.9,0,0.04,5,N
27408,29,139500,MORTGAGE,4,HOMEIMPROVEMENT,15000,,0,0.11,5,N
27409,28,139913,MORTGAGE,7,HOMEIMPROVEMENT,5375,8.94,0,0.04,6,N
27410,28,140000,OWN,12,VENTURE,18000,16.29,0,0.13,7,N
27411,29,140000,OWN,5,VENTURE,27000,9.91,0,0.19,7,N
27412,27,71000,RENT,11,EDUCATION,15000,9.01,0,0.21,6,N
27413,29,140000,MORTGAGE,4,EDUCATION,16775,14.27,0,0.12,10,Y
27414,28,140000,OWN,1,EDUCATION,17600,12.42,0,0.13,6,N
27415,30,140000,MORTGAGE,6,PERSONAL,5000,8.9,0,0.04,6,N
27416,28,140000,MORTGAGE,4,HOMEIMPROVEMENT,18000,14.65,0,0.13,7,Y
27417,27,140000,MORTGAGE,7,PERSONAL,18000,7.9,0,0.13,9,N
27418,28,140000,MORTGAGE,8,MEDICAL,22000,7.9,0,0.16,6,N
27419,31,140000,MORTGAGE,5,MEDICAL,30000,11.71,0,0.21,7,N
27420,28,140000,MORTGAGE,11,HOMEIMPROVEMENT,5000,11.49,0,0.04,9,N
27421,28,72000,RENT,6,MEDICAL,15000,6.54,0,0.21,6,N
27422,31,128000,MORTGAGE,15,DEBTCONSOLIDATION,35000,15.99,1,0.27,6,N
27423,27,72000,RENT,0,MEDICAL,15000,11.86,0,0.21,6,N
27424,33,21000,OWN,1,EDUCATION,7750,11.83,0,0.37,6,N
27425,28,128000,MORTGAGE,11,DEBTCONSOLIDATION,14400,22.11,1,0.11,8,Y
27426,27,140000,MORTGAGE,4,PERSONAL,2800,11.99,0,0.02,9,N
27427,33,20988,OWN,2,PERSONAL,3600,11.71,0,0.17,5,N
27428,34,128000,MORTGAGE,14,HOMEIMPROVEMENT,12325,8.49,1,0.1,5,N
27429,28,140000,MORTGAGE,12,VENTURE,9000,5.99,0,0.06,9,N
27430,31,140000,MORTGAGE,2,HOMEIMPROVEMENT,11000,10,0,0.08,8,N
27431,28,108800,MORTGAGE,3,MEDICAL,35000,16.4,1,0.27,7,Y
27432,27,140000,MORTGAGE,11,MEDICAL,2700,,0,0.02,9,N
27433,27,140000,OWN,8,PERSONAL,28000,15.65,0,0.2,5,N
27434,27,140000,MORTGAGE,12,DEBTCONSOLIDATION,10000,,0,0.07,6,N
27435,32,140000,MORTGAGE,14,HOMEIMPROVEMENT,12000,,0,0.09,8,N
27436,33,140000,MORTGAGE,8,VENTURE,8000,5.79,0,0.06,6,N
27437,34,140000,MORTGAGE,8,EDUCATION,12000,7.29,0,0.09,8,N
27438,29,108800,MORTGAGE,1,MEDICAL,18500,17.8,1,0.14,10,N
27439,28,140000,MORTGAGE,4,HOMEIMPROVEMENT,25000,15.95,0,0.18,10,N
27440,33,140000,MORTGAGE,14,MEDICAL,9600,6.91,0,0.07,10,N
27441,28,140000,MORTGAGE,12,MEDICAL,15000,8.88,0,0.11,5,N
27442,32,140000,MORTGAGE,0,HOMEIMPROVEMENT,18000,6.17,0,0.13,5,N
27443,32,140000,MORTGAGE,9,EDUCATION,11000,5.42,0,0.08,8,N
27444,32,74000,RENT,15,VENTURE,15000,17.15,0,0.2,6,N
27445,29,140000,MORTGAGE,13,VENTURE,12600,,0,0.09,6,N
27446,34,140000,MORTGAGE,17,VENTURE,12000,15.21,0,0.09,10,Y
27447,29,140000,MORTGAGE,4,MEDICAL,24000,7.88,0,0.17,5,N
27448,32,140000,MORTGAGE,3,EDUCATION,5000,10.38,0,0.04,6,N
27449,29,140000,MORTGAGE,12,MEDICAL,24250,11.12,0,0.17,8,N
27450,34,128000,MORTGAGE,2,DEBTCONSOLIDATION,3000,,1,0.02,10,N
27451,31,74028,RENT,5,EDUCATION,15000,10.59,0,0.2,9,N
27452,32,140000,MORTGAGE,5,HOMEIMPROVEMENT,20000,11.12,0,0.14,9,N
27453,34,140000,OWN,13,EDUCATION,4000,7.88,0,0.03,7,N
27454,31,140000,MORTGAGE,15,DEBTCONSOLIDATION,12000,7.88,0,0.09,9,N
27455,33,140000,MORTGAGE,2,HOMEIMPROVEMENT,6000,6.76,0,0.04,6,N
27456,29,74872,RENT,4,PERSONAL,15000,7.88,0,0.2,9,N
27457,33,140000,MORTGAGE,6,MEDICAL,13000,7.51,0,0.09,6,N
27458,31,75000,RENT,5,DEBTCONSOLIDATION,15000,12.69,0,0.2,5,N
27459,34,128000,OWN,0,DEBTCONSOLIDATION,25000,17.39,1,0.2,5,N
27460,30,108800,MORTGAGE,2,MEDICAL,15000,16.35,1,0.12,8,N
27461,27,140000,OWN,12,VENTURE,24100,11.83,0,0.17,10,N
27462,27,140000,MORTGAGE,0,HOMEIMPROVEMENT,6000,13.57,0,0.04,5,N
27463,27,75000,RENT,5,PERSONAL,15000,6.91,0,0.2,10,N
27464,27,140000,MORTGAGE,2,EDUCATION,14000,,0,0.1,5,N
27465,35,140000,MORTGAGE,3,MEDICAL,25000,12.21,0,0.18,10,N
27466,32,140000,MORTGAGE,16,VENTURE,25000,10.08,0,0.18,7,N
27467,27,140004,MORTGAGE,11,VENTURE,9800,5.42,0,0.07,6,N
27468,34,140004,MORTGAGE,4,DEBTCONSOLIDATION,12000,,0,0.09,8,N
27469,32,140304,MORTGAGE,8,MEDICAL,20000,6.91,0,0.14,10,N
27470,27,75000,RENT,2,DEBTCONSOLIDATION,15000,14.35,0,0.2,5,N
27471,27,140987,MORTGAGE,5,VENTURE,6450,5.99,0,0.05,10,N
27472,29,141000,MORTGAGE,1,VENTURE,8000,6.99,0,0.06,9,N
27473,28,141000,MORTGAGE,4,HOMEIMPROVEMENT,9000,7.14,0,0.06,8,N
27474,28,141996,MORTGAGE,3,VENTURE,13000,,0,0.09,7,N
27475,27,129996,MORTGAGE,2,VENTURE,12800,14.84,1,0.1,7,Y
27476,32,130000,MORTGAGE,3,DEBTCONSOLIDATION,5000,,1,0.04,9,N
27477,30,142000,MORTGAGE,5,VENTURE,10000,11.12,0,0.07,8,N
27478,28,142000,MORTGAGE,3,EDUCATION,18000,10.38,0,0.13,8,N
27479,29,142000,OWN,14,EDUCATION,24250,11.48,0,0.17,7,N
27480,33,69000,RENT,3,HOMEIMPROVEMENT,15000,10.62,1,0.22,7,N
27481,30,110925,MORTGAGE,1,MEDICAL,25000,15.33,1,0.19,9,N
27482,30,143000,MORTGAGE,11,PERSONAL,18000,8.49,0,0.13,7,N
27483,29,143000,MORTGAGE,2,HOMEIMPROVEMENT,16800,6.17,0,0.12,9,N
27484,27,75000,RENT,7,VENTURE,15000,11.14,0,0.2,6,N
27485,33,143004,MORTGAGE,17,VENTURE,10000,6.99,0,0.07,9,N
27486,34,143150,MORTGAGE,0,VENTURE,12000,9.32,0,0.08,6,N
27487,35,143485,MORTGAGE,10,PERSONAL,8000,10.62,0,0.06,7,N
27488,30,143500,MORTGAGE,0,HOMEIMPROVEMENT,20000,11.89,0,0.14,8,N
27489,27,144000,MORTGAGE,11,EDUCATION,16000,16.77,0,0.11,6,Y
27490,27,144000,MORTGAGE,11,DEBTCONSOLIDATION,11000,8.9,0,0.08,6,N
27491,33,144000,MORTGAGE,1,MEDICAL,5000,8.9,0,0.03,10,N
27492,28,144000,MORTGAGE,12,MEDICAL,35000,8.9,0,0.24,7,N
27493,35,144000,MORTGAGE,0,EDUCATION,35000,,0,0.24,9,N
27494,29,144000,MORTGAGE,13,VENTURE,16000,6.62,0,0.11,9,N
